state,date,creditcardSpend
NV,2020-05-15,-.241
NH,2020-05-15,-.0753
NJ,2020-05-15,-.152
NM,2020-05-15,-.214
NY,2020-05-15,-.177
NC,2020-05-15,-.192
ND,2020-05-15,-.00934
OH,2020-05-15,-.0904
OK,2020-05-15,-.0635
OR,2020-05-15,-.249
PA,2020-05-15,-.155
RI,2020-05-15,-.204
SC,2020-05-15,-.09
SD,2020-05-15,-.196
TN,2020-05-15,.0159
TX,2020-05-15,-.132
UT,2020-05-15,-.147
VT,2020-05-15,-.0903
VA,2020-05-15,-.17
WA,2020-05-15,-.211
WV,2020-05-15,-.0506
WI,2020-05-15,-.164
WY,2020-05-15,-.0904
AL,2020-05-16,-.0689
AK,2020-05-16,-.168
AZ,2020-05-16,-.181
AR,2020-05-16,-.00978
CA,2020-05-16,-.266
CO,2020-05-16,-.211
CT,2020-05-16,-.228
DE,2020-05-16,-.267
DC,2020-05-16,-.438
FL,2020-05-16,-.133
GA,2020-05-16,-.152
HI,2020-05-16,-.0725
ID,2020-05-16,-.118
IL,2020-05-16,-.186
IN,2020-05-16,-.0792
IA,2020-05-16,-.221
KS,2020-05-16,-.112
KY,2020-05-16,-.0441
LA,2020-05-16,-.127
ME,2020-05-16,-.0152
MD,2020-05-16,-.21
MA,2020-05-16,-.185
MI,2020-05-16,-.0663
MN,2020-05-16,-.196
MS,2020-05-16,-.124
MO,2020-05-16,-.095
MT,2020-05-16,-.205
NE,2020-05-16,-.119
NV,2020-05-16,-.237
NH,2020-05-16,-.0692
NJ,2020-05-16,-.155
NM,2020-05-16,-.209
NY,2020-05-16,-.18
NC,2020-05-16,-.197
ND,2020-05-16,-.0202
OH,2020-05-16,-.0934
OK,2020-05-16,-.069
OR,2020-05-16,-.239
PA,2020-05-16,-.155
RI,2020-05-16,-.238
SC,2020-05-16,-.0954
SD,2020-05-16,-.187
TN,2020-05-16,-.00481
TX,2020-05-16,-.141
UT,2020-05-16,-.159
VT,2020-05-16,-.0947
VA,2020-05-16,-.176
WA,2020-05-16,-.213
WV,2020-05-16,-.0502
WI,2020-05-16,-.165
WY,2020-05-16,-.0992
AL,2020-05-17,-.0507
AK,2020-05-17,-.149
AZ,2020-05-17,-.166
AR,2020-05-17,.00684
CA,2020-05-17,-.258
CO,2020-05-17,-.197
CT,2020-05-17,-.23
DE,2020-05-17,-.239
DC,2020-05-17,-.424
FL,2020-05-17,-.122
GA,2020-05-17,-.149
HI,2020-05-17,-.0601
ID,2020-05-17,-.109
IL,2020-05-17,-.181
IN,2020-05-17,-.0676
IA,2020-05-17,-.205
KS,2020-05-17,-.0977
KY,2020-05-17,-.0322
LA,2020-05-17,-.115
ME,2020-05-17,-.00703
MD,2020-05-17,-.203
MA,2020-05-17,-.175
MI,2020-05-17,-.0633
MN,2020-05-17,-.187
MS,2020-05-17,-.12
MO,2020-05-17,-.0819
MT,2020-05-17,-.194
NE,2020-05-17,-.102
NV,2020-05-17,-.226
NH,2020-05-17,-.0579
NJ,2020-05-17,-.145
NM,2020-05-17,-.191
NY,2020-05-17,-.171
NC,2020-05-17,-.185
ND,2020-05-17,-.0166
OH,2020-05-17,-.0803
OK,2020-05-17,-.0493
OR,2020-05-17,-.229
PA,2020-05-17,-.147
RI,2020-05-17,-.248
SC,2020-05-17,-.0815
SD,2020-05-17,-.176
TN,2020-05-17,-.00468
TX,2020-05-17,-.133
UT,2020-05-17,-.15
VT,2020-05-17,-.0898
VA,2020-05-17,-.167
WA,2020-05-17,-.208
WV,2020-05-17,-.0339
WI,2020-05-17,-.155
WY,2020-05-17,-.0767
AL,2020-05-18,-.029
AK,2020-05-18,-.112
AZ,2020-05-18,-.145
AR,2020-05-18,.0402
CA,2020-05-18,-.247
CO,2020-05-18,-.18
CT,2020-05-18,-.217
DE,2020-05-18,-.216
DC,2020-05-18,-.383
FL,2020-05-18,-.104
GA,2020-05-18,-.126
HI,2020-05-18,-.0277
ID,2020-05-18,-.105
IL,2020-05-18,-.162
IN,2020-05-18,-.0519
IA,2020-05-18,-.176
KS,2020-05-18,-.0724
KY,2020-05-18,-.0114
LA,2020-05-18,-.0888
ME,2020-05-18,.0186
MD,2020-05-18,-.176
MA,2020-05-18,-.144
MI,2020-05-18,-.0545
MN,2020-05-18,-.169
MS,2020-05-18,-.0994
MO,2020-05-18,-.074
MT,2020-05-18,-.145
NE,2020-05-18,-.0796
NV,2020-05-18,-.214
NH,2020-05-18,-.0321
NJ,2020-05-18,-.116
NM,2020-05-18,-.164
NY,2020-05-18,-.142
NC,2020-05-18,-.169
ND,2020-05-18,-.00141
OH,2020-05-18,-.0546
OK,2020-05-18,-.0232
OR,2020-05-18,-.219
PA,2020-05-18,-.108
RI,2020-05-18,-.201
SC,2020-05-18,-.0654
SD,2020-05-18,-.162
TN,2020-05-18,.0103
TX,2020-05-18,-.122
UT,2020-05-18,-.121
VT,2020-05-18,-.0576
VA,2020-05-18,-.149
WA,2020-05-18,-.19
WV,2020-05-18,-.0052
WI,2020-05-18,-.138
WY,2020-05-18,-.0466
AL,2020-05-19,-.0223
AK,2020-05-19,-.128
AZ,2020-05-19,-.156
AR,2020-05-19,.0475
CA,2020-05-19,-.242
CO,2020-05-19,-.177
CT,2020-05-19,-.222
DE,2020-05-19,-.215
DC,2020-05-19,-.386
FL,2020-05-19,-.107
GA,2020-05-19,-.123
HI,2020-05-19,.00838
ID,2020-05-19,-.109
IL,2020-05-19,-.158
IN,2020-05-19,-.0516
IA,2020-05-19,-.171
KS,2020-05-19,-.0705
KY,2020-05-19,.00324
LA,2020-05-19,-.0783
ME,2020-05-19,.0276
MD,2020-05-19,-.18
MA,2020-05-19,-.145
MI,2020-05-19,-.0439
MN,2020-05-19,-.152
MS,2020-05-19,-.0809
MO,2020-05-19,-.075
MT,2020-05-19,-.127
NE,2020-05-19,-.0722
NV,2020-05-19,-.206
NH,2020-05-19,-.036
NJ,2020-05-19,-.114
NM,2020-05-19,-.142
NY,2020-05-19,-.142
NC,2020-05-19,-.177
ND,2020-05-19,.0159
OH,2020-05-19,-.0536
OK,2020-05-19,-.0168
OR,2020-05-19,-.217
PA,2020-05-19,-.0977
RI,2020-05-19,-.164
SC,2020-05-19,-.0651
SD,2020-05-19,-.162
TN,2020-05-19,.0118
TX,2020-05-19,-.127
UT,2020-05-19,-.103
VT,2020-05-19,-.046
VA,2020-05-19,-.151
WA,2020-05-19,-.182
WV,2020-05-19,-.00888
WI,2020-05-19,-.125
WY,2020-05-19,-.0362
AL,2020-05-20,-.0279
AK,2020-05-20,-.168
AZ,2020-05-20,-.155
AR,2020-05-20,.0419
CA,2020-05-20,-.239
CO,2020-05-20,-.164
CT,2020-05-20,-.217
DE,2020-05-20,-.208
DC,2020-05-20,-.392
FL,2020-05-20,-.11
GA,2020-05-20,-.123
HI,2020-05-20,.00773
ID,2020-05-20,-.0894
IL,2020-05-20,-.162
IN,2020-05-20,-.0558
IA,2020-05-20,-.173
KS,2020-05-20,-.0666
KY,2020-05-20,-.0151
LA,2020-05-20,-.0845
ME,2020-05-20,.0307
MD,2020-05-20,-.195
MA,2020-05-20,-.148
MI,2020-05-20,-.0435
MN,2020-05-20,-.147
MS,2020-05-20,-.0974
MO,2020-05-20,-.0589
MT,2020-05-20,-.1
NE,2020-05-20,-.065
NV,2020-05-20,-.194
NH,2020-05-20,-.0388
NJ,2020-05-20,-.12
NM,2020-05-20,-.148
NY,2020-05-20,-.159
NC,2020-05-20,-.183
ND,2020-05-20,.0261
OH,2020-05-20,-.0469
OK,2020-05-20,-.000101
OR,2020-05-20,-.21
PA,2020-05-20,-.105
RI,2020-05-20,-.171
SC,2020-05-20,-.0729
SD,2020-05-20,-.14
TN,2020-05-20,.00906
TX,2020-05-20,-.133
UT,2020-05-20,-.105
VT,2020-05-20,-.0287
VA,2020-05-20,-.159
WA,2020-05-20,-.192
WV,2020-05-20,-.0109
WI,2020-05-20,-.112
WY,2020-05-20,-.037
AL,2020-05-21,-.0285
AK,2020-05-21,-.197
AZ,2020-05-21,-.144
AR,2020-05-21,.0532
CA,2020-05-21,-.234
CO,2020-05-21,-.15
CT,2020-05-21,-.215
DE,2020-05-21,-.202
DC,2020-05-21,-.394
FL,2020-05-21,-.104
GA,2020-05-21,-.118
HI,2020-05-21,.00404
ID,2020-05-21,-.0706
IL,2020-05-21,-.153
IN,2020-05-21,-.0582
IA,2020-05-21,-.156
KS,2020-05-21,-.0549
KY,2020-05-21,-.0246
LA,2020-05-21,-.0702
ME,2020-05-21,.041
MD,2020-05-21,-.187
MA,2020-05-21,-.134
MI,2020-05-21,-.0323
MN,2020-05-21,-.137
MS,2020-05-21,-.101
MO,2020-05-21,-.0513
MT,2020-05-21,-.1
NE,2020-05-21,-.0593
NV,2020-05-21,-.184
NH,2020-05-21,-.0179
NJ,2020-05-21,-.117
NM,2020-05-21,-.131
NY,2020-05-21,-.152
NC,2020-05-21,-.184
ND,2020-05-21,.0235
OH,2020-05-21,-.034
OK,2020-05-21,.02
OR,2020-05-21,-.19
PA,2020-05-21,-.099
RI,2020-05-21,-.233
SC,2020-05-21,-.0715
SD,2020-05-21,-.128
TN,2020-05-21,.00878
TX,2020-05-21,-.137
UT,2020-05-21,-.109
VT,2020-05-21,-.0236
VA,2020-05-21,-.159
WA,2020-05-21,-.194
WV,2020-05-21,-.0192
WI,2020-05-21,-.0987
WY,2020-05-21,-.029
AL,2020-05-22,-.0265
AK,2020-05-22,-.17
AZ,2020-05-22,-.129
AR,2020-05-22,.045
CA,2020-05-22,-.231
CO,2020-05-22,-.144
CT,2020-05-22,-.213
DE,2020-05-22,-.198
DC,2020-05-22,-.416
FL,2020-05-22,-.0923
GA,2020-05-22,-.117
HI,2020-05-22,.0154
ID,2020-05-22,-.0406
IL,2020-05-22,-.143
IN,2020-05-22,-.0489
IA,2020-05-22,-.146
KS,2020-05-22,-.0543
KY,2020-05-22,-.0134
LA,2020-05-22,-.0312
ME,2020-05-22,.0568
MD,2020-05-22,-.182
MA,2020-05-22,-.123
MI,2020-05-22,-.0335
MN,2020-05-22,-.125
MS,2020-05-22,-.0621
MO,2020-05-22,-.052
MT,2020-05-22,-.116
NE,2020-05-22,-.0663
NV,2020-05-22,-.18
NH,2020-05-22,-.0167
NJ,2020-05-22,-.106
NM,2020-05-22,-.137
NY,2020-05-22,-.135
NC,2020-05-22,-.173
ND,2020-05-22,.0237
OH,2020-05-22,-.0204
OK,2020-05-22,.0351
OR,2020-05-22,-.192
PA,2020-05-22,-.0888
RI,2020-05-22,-.255
SC,2020-05-22,-.0631
SD,2020-05-22,-.136
TN,2020-05-22,.014
TX,2020-05-22,-.129
UT,2020-05-22,-.1
VT,2020-05-22,-.0185
VA,2020-05-22,-.155
WA,2020-05-22,-.204
WV,2020-05-22,-.000509
WI,2020-05-22,-.0972
WY,2020-05-22,-.0187
AL,2020-05-23,-.0287
AK,2020-05-23,-.158
AZ,2020-05-23,-.128
AR,2020-05-23,.0324
CA,2020-05-23,-.234
CO,2020-05-23,-.136
CT,2020-05-23,-.208
DE,2020-05-23,-.185
DC,2020-05-23,-.403
FL,2020-05-23,-.0907
GA,2020-05-23,-.121
HI,2020-05-23,.0158
ID,2020-05-23,-.0321
IL,2020-05-23,-.154
IN,2020-05-23,-.0379
IA,2020-05-23,-.141
KS,2020-05-23,-.0586
KY,2020-05-23,-.0149
LA,2020-05-23,-.0378
ME,2020-05-23,.0442
MD,2020-05-23,-.185
MA,2020-05-23,-.133
MI,2020-05-23,-.0386
MN,2020-05-23,-.128
MS,2020-05-23,-.0656
MO,2020-05-23,-.0501
MT,2020-05-23,-.123
NE,2020-05-23,-.0711
NV,2020-05-23,-.176
NH,2020-05-23,-.0174
NJ,2020-05-23,-.106
NM,2020-05-23,-.151
NY,2020-05-23,-.137
NC,2020-05-23,-.168
ND,2020-05-23,.0137
OH,2020-05-23,-.0243
OK,2020-05-23,.0399
OR,2020-05-23,-.198
PA,2020-05-23,-.0788
RI,2020-05-23,-.255
SC,2020-05-23,-.0619
SD,2020-05-23,-.156
TN,2020-05-23,.0203
TX,2020-05-23,-.128
UT,2020-05-23,-.0896
VT,2020-05-23,-.0237
VA,2020-05-23,-.15
WA,2020-05-23,-.201
WV,2020-05-23,.00921
WI,2020-05-23,-.101
WY,2020-05-23,-.00763
AL,2020-05-24,-.0336
AK,2020-05-24,-.153
AZ,2020-05-24,-.136
AR,2020-05-24,.0264
CA,2020-05-24,-.235
CO,2020-05-24,-.141
CT,2020-05-24,-.203
DE,2020-05-24,-.192
DC,2020-05-24,-.408
FL,2020-05-24,-.095
GA,2020-05-24,-.117
HI,2020-05-24,.0165
ID,2020-05-24,-.0313
IL,2020-05-24,-.152
IN,2020-05-24,-.0403
IA,2020-05-24,-.141
KS,2020-05-24,-.0624
KY,2020-05-24,-.0159
LA,2020-05-24,-.0479
ME,2020-05-24,.0293
MD,2020-05-24,-.2
MA,2020-05-24,-.138
MI,2020-05-24,-.0364
MN,2020-05-24,-.126
MS,2020-05-24,-.0701
MO,2020-05-24,-.0533
MT,2020-05-24,-.141
NE,2020-05-24,-.0806
NV,2020-05-24,-.172
NH,2020-05-24,-.019
NJ,2020-05-24,-.113
NM,2020-05-24,-.17
NY,2020-05-24,-.143
NC,2020-05-24,-.176
ND,2020-05-24,-.00036
OH,2020-05-24,-.0242
OK,2020-05-24,.0227
OR,2020-05-24,-.199
PA,2020-05-24,-.0816
RI,2020-05-24,-.243
SC,2020-05-24,-.0638
SD,2020-05-24,-.157
TN,2020-05-24,.0226
TX,2020-05-24,-.142
UT,2020-05-24,-.0976
VT,2020-05-24,-.0159
VA,2020-05-24,-.157
WA,2020-05-24,-.199
WV,2020-05-24,.00234
WI,2020-05-24,-.0963
WY,2020-05-24,-.0194
AL,2020-05-25,-.0333
AK,2020-05-25,-.174
AZ,2020-05-25,-.143
AR,2020-05-25,.00599
CA,2020-05-25,-.247
CO,2020-05-25,-.146
CT,2020-05-25,-.219
DE,2020-05-25,-.2
DC,2020-05-25,-.438
FL,2020-05-25,-.101
GA,2020-05-25,-.11
HI,2020-05-25,.0149
ID,2020-05-25,-.0311
IL,2020-05-25,-.155
IN,2020-05-25,-.0261
IA,2020-05-25,-.152
KS,2020-05-25,-.0814
KY,2020-05-25,.0104
LA,2020-05-25,-.0688
ME,2020-05-25,.0129
MD,2020-05-25,-.205
MA,2020-05-25,-.141
MI,2020-05-25,-.0159
MN,2020-05-25,-.119
MS,2020-05-25,-.096
MO,2020-05-25,-.0449
MT,2020-05-25,-.183
NE,2020-05-25,-.0973
NV,2020-05-25,-.19
NH,2020-05-25,-.0206
NJ,2020-05-25,-.117
NM,2020-05-25,-.186
NY,2020-05-25,-.146
NC,2020-05-25,-.172
ND,2020-05-25,-.00443
OH,2020-05-25,-.0153
OK,2020-05-25,-.0177
OR,2020-05-25,-.208
PA,2020-05-25,-.0929
RI,2020-05-25,-.252
SC,2020-05-25,-.0607
SD,2020-05-25,-.148
TN,2020-05-25,.0298
TX,2020-05-25,-.156
UT,2020-05-25,-.116
VT,2020-05-25,-.0375
VA,2020-05-25,-.162
WA,2020-05-25,-.216
WV,2020-05-25,-.00613
WI,2020-05-25,-.0865
WY,2020-05-25,-.0246
AL,2020-05-26,-.0431
AK,2020-05-26,-.18
AZ,2020-05-26,-.141
AR,2020-05-26,.00846
CA,2020-05-26,-.243
CO,2020-05-26,-.146
CT,2020-05-26,-.197
DE,2020-05-26,-.191
DC,2020-05-26,-.409
FL,2020-05-26,-.109
GA,2020-05-26,-.127
HI,2020-05-26,-.0317
ID,2020-05-26,-.0264
IL,2020-05-26,-.159
IN,2020-05-26,-.016
IA,2020-05-26,-.147
KS,2020-05-26,-.0915
KY,2020-05-26,-.0162
LA,2020-05-26,-.0725
ME,2020-05-26,.0212
MD,2020-05-26,-.196
MA,2020-05-26,-.144
MI,2020-05-26,-.0393
MN,2020-05-26,-.123
MS,2020-05-26,-.102
MO,2020-05-26,-.0526
MT,2020-05-26,-.153
NE,2020-05-26,-.112
NV,2020-05-26,-.188
NH,2020-05-26,-.0139
NJ,2020-05-26,-.12
NM,2020-05-26,-.187
NY,2020-05-26,-.147
NC,2020-05-26,-.172
ND,2020-05-26,-.0244
OH,2020-05-26,-.0307
OK,2020-05-26,-.0136
OR,2020-05-26,-.203
PA,2020-05-26,-.1
RI,2020-05-26,-.259
SC,2020-05-26,-.0665
SD,2020-05-26,-.164
TN,2020-05-26,.017
TX,2020-05-26,-.146
UT,2020-05-26,-.117
VT,2020-05-26,-.0229
VA,2020-05-26,-.16
WA,2020-05-26,-.218
WV,2020-05-26,.00442
WI,2020-05-26,-.0922
WY,2020-05-26,-.0287
AL,2020-05-27,-.0442
AK,2020-05-27,-.114
AZ,2020-05-27,-.0992
AR,2020-05-27,.0148
CA,2020-05-27,-.239
CO,2020-05-27,-.155
CT,2020-05-27,-.174
DE,2020-05-27,-.159
DC,2020-05-27,-.363
FL,2020-05-27,-.0987
GA,2020-05-27,-.116
HI,2020-05-27,-.0239
ID,2020-05-27,.0123
IL,2020-05-27,-.134
IN,2020-05-27,.0167
IA,2020-05-27,-.126
KS,2020-05-27,-.0721
KY,2020-05-27,.0158
LA,2020-05-27,-.0564
ME,2020-05-27,.03
MD,2020-05-27,-.161
MA,2020-05-27,-.112
MI,2020-05-27,-.024
MN,2020-05-27,-.119
MS,2020-05-27,-.0854
MO,2020-05-27,-.0258
MT,2020-05-27,-.141
NE,2020-05-27,-.114
NV,2020-05-27,-.178
NH,2020-05-27,.00572
NJ,2020-05-27,-.102
NM,2020-05-27,-.184
NY,2020-05-27,-.109
NC,2020-05-27,-.154
ND,2020-05-27,-.0438
OH,2020-05-27,.0168
OK,2020-05-27,-.00811
OR,2020-05-27,-.167
PA,2020-05-27,-.0593
RI,2020-05-27,-.194
SC,2020-05-27,-.0706
SD,2020-05-27,-.138
TN,2020-05-27,.0203
TX,2020-05-27,-.137
UT,2020-05-27,-.11
VT,2020-05-27,-.0164
VA,2020-05-27,-.144
WA,2020-05-27,-.168
WV,2020-05-27,.0245
WI,2020-05-27,-.0716
WY,2020-05-27,.0106
AL,2020-05-28,-.0353
AK,2020-05-28,-.109
AZ,2020-05-28,-.111
AR,2020-05-28,.00185
CA,2020-05-28,-.238
CO,2020-05-28,-.161
CT,2020-05-28,-.186
DE,2020-05-28,-.153
DC,2020-05-28,-.384
FL,2020-05-28,-.102
GA,2020-05-28,-.119
HI,2020-05-28,-.0474
ID,2020-05-28,.00522
IL,2020-05-28,-.132
IN,2020-05-28,.0396
IA,2020-05-28,-.13
KS,2020-05-28,-.0845
KY,2020-05-28,.0296
LA,2020-05-28,-.0575
ME,2020-05-28,.0143
MD,2020-05-28,-.17
MA,2020-05-28,-.116
MI,2020-05-28,-.0198
MN,2020-05-28,-.138
MS,2020-05-28,-.0795
MO,2020-05-28,-.0252
MT,2020-05-28,-.149
NE,2020-05-28,-.127
NV,2020-05-28,-.18
NH,2020-05-28,-.00408
NJ,2020-05-28,-.112
NM,2020-05-28,-.198
NY,2020-05-28,-.11
NC,2020-05-28,-.151
ND,2020-05-28,-.0544
OH,2020-05-28,.0169
OK,2020-05-28,-.0212
OR,2020-05-28,-.171
PA,2020-05-28,-.0576
RI,2020-05-28,-.188
SC,2020-05-28,-.0728
SD,2020-05-28,-.153
TN,2020-05-28,.0273
TX,2020-05-28,-.141
UT,2020-05-28,-.111
VT,2020-05-28,-.0164
VA,2020-05-28,-.143
WA,2020-05-28,-.161
WV,2020-05-28,.0349
WI,2020-05-28,-.0899
WY,2020-05-28,.00187
AL,2020-05-29,-.031
AK,2020-05-29,-.179
AZ,2020-05-29,-.158
AR,2020-05-29,.000014
CA,2020-05-29,-.248
CO,2020-05-29,-.168
CT,2020-05-29,-.204
DE,2020-05-29,-.178
DC,2020-05-29,-.416
FL,2020-05-29,-.114
GA,2020-05-29,-.139
HI,2020-05-29,-.125
ID,2020-05-29,-.0296
IL,2020-05-29,-.147
IN,2020-05-29,.0542
IA,2020-05-29,-.17
KS,2020-05-29,-.118
KY,2020-05-29,.0152
LA,2020-05-29,-.0802
ME,2020-05-29,-.00368
MD,2020-05-29,-.197
MA,2020-05-29,-.148
MI,2020-05-29,-.024
MN,2020-05-29,-.17
MS,2020-05-29,-.072
MO,2020-05-29,-.0371
MT,2020-05-29,-.184
NE,2020-05-29,-.161
NV,2020-05-29,-.195
NH,2020-05-29,-.0218
NJ,2020-05-29,-.138
NM,2020-05-29,-.204
NY,2020-05-29,-.142
NC,2020-05-29,-.178
ND,2020-05-29,-.0665
OH,2020-05-29,-.0352
OK,2020-05-29,-.0208
OR,2020-05-29,-.2
PA,2020-05-29,-.0886
RI,2020-05-29,-.258
SC,2020-05-29,-.0729
SD,2020-05-29,-.215
TN,2020-05-29,.0151
TX,2020-05-29,-.152
UT,2020-05-29,-.124
VT,2020-05-29,-.0107
VA,2020-05-29,-.162
WA,2020-05-29,-.191
WV,2020-05-29,.0245
WI,2020-05-29,-.131
WY,2020-05-29,-.0411
AL,2020-05-30,-.0179
AK,2020-05-30,-.192
AZ,2020-05-30,-.156
AR,2020-05-30,-.0054
CA,2020-05-30,-.248
CO,2020-05-30,-.18
CT,2020-05-30,-.203
DE,2020-05-30,-.196
DC,2020-05-30,-.406
FL,2020-05-30,-.116
GA,2020-05-30,-.141
HI,2020-05-30,-.111
ID,2020-05-30,-.0248
IL,2020-05-30,-.143
IN,2020-05-30,.067
IA,2020-05-30,-.169
KS,2020-05-30,-.122
KY,2020-05-30,.0331
LA,2020-05-30,-.0758
ME,2020-05-30,.00314
MD,2020-05-30,-.189
MA,2020-05-30,-.146
MI,2020-05-30,-.00979
MN,2020-05-30,-.175
MS,2020-05-30,-.0587
MO,2020-05-30,-.026
MT,2020-05-30,-.17
NE,2020-05-30,-.185
NV,2020-05-30,-.209
NH,2020-05-30,-.0185
NJ,2020-05-30,-.135
NM,2020-05-30,-.205
NY,2020-05-30,-.14
NC,2020-05-30,-.179
ND,2020-05-30,-.0796
OH,2020-05-30,-.0281
OK,2020-05-30,-.0193
OR,2020-05-30,-.203
PA,2020-05-30,-.0854
RI,2020-05-30,-.242
SC,2020-05-30,-.077
SD,2020-05-30,-.222
TN,2020-05-30,-.000567
TX,2020-05-30,-.155
UT,2020-05-30,-.139
VT,2020-05-30,-.00426
VA,2020-05-30,-.162
WA,2020-05-30,-.197
WV,2020-05-30,.0254
WI,2020-05-30,-.131
WY,2020-05-30,-.0485
AL,2020-05-31,.00665
AK,2020-05-31,-.194
AZ,2020-05-31,-.157
AR,2020-05-31,-.00913
CA,2020-05-31,-.247
CO,2020-05-31,-.193
CT,2020-05-31,-.203
DE,2020-05-31,-.195
DC,2020-05-31,-.412
FL,2020-05-31,-.123
GA,2020-05-31,-.15
HI,2020-05-31,-.0742
ID,2020-05-31,-.00373
IL,2020-05-31,-.142
IN,2020-05-31,.0293
IA,2020-05-31,-.168
KS,2020-05-31,-.132
KY,2020-05-31,.0284
LA,2020-05-31,-.0842
ME,2020-05-31,-.00362
MD,2020-05-31,-.167
MA,2020-05-31,-.149
MI,2020-05-31,.00143
MN,2020-05-31,-.187
MS,2020-05-31,-.0822
MO,2020-05-31,-.0158
MT,2020-05-31,-.159
NE,2020-05-31,-.206
NV,2020-05-31,-.228
NH,2020-05-31,-.0117
NJ,2020-05-31,-.136
NM,2020-05-31,-.201
NY,2020-05-31,-.146
NC,2020-05-31,-.178
ND,2020-05-31,-.0902
OH,2020-05-31,-.0233
OK,2020-05-31,-.0231
OR,2020-05-31,-.209
PA,2020-05-31,-.0756
RI,2020-05-31,-.231
SC,2020-05-31,-.0893
SD,2020-05-31,-.208
TN,2020-05-31,-.0108
TX,2020-05-31,-.162
UT,2020-05-31,-.144
VT,2020-05-31,-.0014
VA,2020-05-31,-.162
WA,2020-05-31,-.207
WV,2020-05-31,.0319
WI,2020-05-31,-.136
WY,2020-05-31,-.0357
